geneID,transcriptID,geneName,exonID,classification,rownum,chr,start,stop,strand,type,gpc,tpc
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003460078,internal,739475,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680865,AKAP8L,ENSE00003910735,last,739482,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003913756,first,739469,chr19,15418911,15419026,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003704138,internal,739466,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003711369,internal,739467,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003677628,internal,739470,chr19,15403658,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003520821,internal,739471,chr19,15403475,15403555,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003471235,internal,739462,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003708987,internal,739463,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003706305,internal,739464,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003708890,internal,739465,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003911996,internal,739472,chr19,15397714,15399984,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003691758,internal,739459,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003608908,internal,739460,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003460078,internal,739461,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000680957,AKAP8L,ENSE00003910735,last,739468,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003914472,first,739361,chr19,15418911,15418969,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003607658,internal,739348,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003547549,internal,739349,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003110791,internal,739360,chr19,15403653,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003542049,internal,739353,chr19,15403475,15403555,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003471235,internal,739354,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003708987,internal,739355,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003706305,internal,739356,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003708890,internal,739357,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003702860,internal,739358,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003710652,internal,739359,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003691758,internal,739350,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003608908,internal,739351,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003460078,internal,739352,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681170,AKAP8L,ENSE00003915506,last,739362,chr19,15380066,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003913756,first,739455,chr19,15418911,15419026,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003704138,internal,739452,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003711369,internal,739453,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003677628,internal,739456,chr19,15403658,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003520821,internal,739457,chr19,15403475,15403555,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003471235,internal,739449,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003708987,internal,739450,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003706305,internal,739451,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003912426,internal,739458,chr19,15397714,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003691758,internal,739446,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003608908,internal,739447,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003460078,internal,739448,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681405,AKAP8L,ENSE00003910735,last,739454,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003913611,first,739556,chr19,15418911,15419044,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003607658,internal,739544,chr19,15410520,15410594,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003547549,internal,739545,chr19,15404010,15404042,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003568503,internal,739546,chr19,15403475,15403715,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003575529,internal,739547,chr19,15401150,15401603,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003710027,internal,739548,chr19,15400947,15401043,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003707414,internal,739549,chr19,15400794,15400864,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003705303,internal,739550,chr19,15400295,15400358,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003703289,internal,739551,chr19,15399302,15399410,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003005668,internal,739558,chr19,15398630,15398731,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003710652,internal,739555,chr19,15397714,15397855,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003691758,internal,739552,chr19,15397520,15397625,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003608908,internal,739553,chr19,15397150,15397280,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003460078,internal,739554,chr19,15380517,15380612,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681459,AKAP8L,ENSE00003910735,last,739557,chr19,15380086,15380430,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003911337,first,739526,chr19,15418911,15419044,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003704138,internal,739523,chr19,15410520,15410594,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003711369,internal,739524,chr19,15404010,15404042,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003633699,internal,739525,chr19,15403475,15403715,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003471235,internal,739519,chr19,15401150,15401603,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003708987,internal,739520,chr19,15400947,15401043,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003706305,internal,739521,chr19,15400794,15400864,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003708890,internal,739522,chr19,15400295,15400358,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003914583,internal,739528,chr19,15397714,15399410,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003691758,internal,739516,chr19,15397520,15397625,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003608908,internal,739517,chr19,15397150,15397280,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003460078,internal,739518,chr19,15380517,15380612,-,exon,protein_coding,retained_intron
ENSG00000011243,ENST00000681744,AKAP8L,ENSE00003910735,last,739527,chr19,15380086,15380430,-,exon,protein_coding,retained_intron
ENSG00000008441,ENST00000693124,NFIX,ENSE00003931545,first,954406,chr19,13025176,13025552,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003634013,internal,954401,chr19,13073047,13073109,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003567637,internal,954402,chr19,13073422,13073496,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003525435,internal,954403,chr19,13073906,13074026,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003585342,internal,954404,chr19,13075535,13075671,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003636536,internal,954405,chr19,13090299,13090390,+,exon,protein_coding,protein_coding
ENSG00000008441,ENST00000693124,NFIX,ENSE00003923696,last,954407,chr19,13094635,13094687,+,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003963459,first,1537160,chr1,41242059,41242306,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003628096,internal,1537157,chr1,41186121,41186250,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003475050,internal,1537158,chr1,41161364,41161432,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003503603,internal,1537159,chr1,41160875,41160898,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003526466,internal,1537145,chr1,41151614,41151684,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003693990,internal,1537146,chr1,41142878,41143112,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00000870127,internal,1537147,chr1,41116922,41117010,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00000768876,internal,1537148,chr1,41113283,41113526,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00000768714,internal,1537149,chr1,41075219,41075451,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00000768679,internal,1537150,chr1,41070595,41070721,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003561389,internal,1537151,chr1,41048690,41048890,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003619263,internal,1537152,chr1,41046407,41046598,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003469342,internal,1537153,chr1,41037362,41037541,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003690326,internal,1537154,chr1,41033983,41034048,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00003515629,internal,1537155,chr1,41028584,41028726,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695335,SCMH1,ENSE00001190678,last,1537156,chr1,41027202,41028319,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003963461,first,1537177,chr1,41186121,41186202,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003475050,internal,1537175,chr1,41161364,41161432,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003503603,internal,1537176,chr1,41160875,41160898,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003526466,internal,1537166,chr1,41151614,41151684,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003693990,internal,1537167,chr1,41142878,41143112,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00000870127,internal,1537168,chr1,41116922,41117010,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00000768876,internal,1537169,chr1,41113283,41113526,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003561389,internal,1537170,chr1,41048690,41048890,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003619263,internal,1537171,chr1,41046407,41046598,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003469342,internal,1537172,chr1,41037362,41037541,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003690326,internal,1537173,chr1,41033983,41034048,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003515629,internal,1537174,chr1,41028584,41028726,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695336,SCMH1,ENSE00003963457,last,1537178,chr1,41027222,41028319,-,exon,protein_coding,protein_coding
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003963462,first,1537205,chr1,41159725,41159868,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00001146734,internal,1537195,chr1,41152599,41152741,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003526466,internal,1537196,chr1,41151614,41151684,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003693990,internal,1537197,chr1,41142878,41143112,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00000870127,internal,1537198,chr1,41116922,41117010,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00000768876,internal,1537199,chr1,41113283,41113526,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00000768714,internal,1537200,chr1,41075219,41075451,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00000768679,internal,1537201,chr1,41070595,41070721,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003561389,internal,1537202,chr1,41048690,41048890,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003619263,internal,1537203,chr1,41046407,41046598,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003469342,internal,1537204,chr1,41037362,41037541,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003963460,internal,1537206,chr1,41033983,41034102,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000010803,ENST00000695337,SCMH1,ENSE00003963458,last,1537207,chr1,41028712,41028726,-,exon,protein_coding,nonsense_mediated_decay
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00003822954,first,644530,chr20,63499058,63499083,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00000856590,internal,644529,chr20,63497620,63497834,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00002475952,internal,644531,chr20,63495856,63496035,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00000663463,internal,644532,chr20,63494805,63495101,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00000663462,internal,644533,chr20,63493137,63493287,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00000663461,internal,644534,chr20,63490479,63490735,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00000663460,internal,644535,chr20,63488918,63489152,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706948,EEF1A2,ENSE00001251111,last,644536,chr20,63488014,63488383,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00003822954,first,644555,chr20,63499058,63499083,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00000856590,internal,644554,chr20,63497620,63497834,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00002475952,internal,644556,chr20,63495856,63496035,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00000663463,internal,644557,chr20,63494805,63495101,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00000663462,internal,644558,chr20,63493137,63493287,-,exon,protein_coding,protein_coding
ENSG00000101210,ENST00000706949,EEF1A2,ENSE00000663461,internal,644559,chr20,63490479,63490735,-,exon,protein_coding,protein_coding
